id;job;marital;education
2725;technician;married;professional.course
2726;blue-collar;married;basic.4y
2727;technician;married;university.degree
2728;admin.;single;university.degree
2728;admin.;single;university.degree
2729;admin.;married;high.school
2730;technician;single;university.degree
2731;self-employed;married;university.degree
2732;management;married;high.school
2733;technician;single;university.degree
2734;blue-collar;married;basic.6y
2735;blue-collar;married;high.school
2736;management;married;unknown
2737;blue-collar;married;university.degree
2738;housemaid;married;basic.4y
2739;admin.;married;university.degree
2740;admin.;single;university.degree
2741;blue-collar;single;basic.9y
2742;services;married;high.school
2742;services;married;high.school
2743;self-employed;married;university.degree
2744;blue-collar;married;basic.9y
2745;technician;married;professional.course
2746;technician;married;high.school
2747;retired;married;professional.course
2748;entrepreneur;married;basic.9y
2749;management;married;basic.9y
2750;technician;married;professional.course
2751;management;married;basic.4y
2752;blue-collar;single;basic.6y
2753;admin.;single;high.school
2753;admin.;single;high.school
2754;technician;single;professional.course
2754;technician;single;professional.course
2755;entrepreneur;married;university.degree
2756;technician;married;university.degree
2757;technician;married;unknown
2758;admin.;married;university.degree
2759;admin.;divorced;high.school
2760;services;divorced;high.school
2761;admin.;single;university.degree
2761;admin.;single;university.degree
2762;management;married;high.school
2763;admin.;married;high.school
2764;blue-collar;single;basic.9y
2765;technician;divorced;basic.4y
2766;unknown;single;high.school
2767;blue-collar;married;basic.6y
2768;retired;divorced;high.school
2769;retired;married;basic.4y
2770;admin.;married;high.school
2771;blue-collar;single;unknown
2772;management;married;university.degree
2773;admin.;married;high.school
2774;management;single;university.degree
2775;unemployed;single;university.degree
2776;technician;married;basic.9y
2777;blue-collar;married;basic.4y
2778;technician;divorced;professional.course
2779;management;married;university.degree
2780;blue-collar;married;basic.4y
2781;technician;married;university.degree
2782;technician;married;professional.course
2783;admin.;divorced;university.degree
2784;blue-collar;single;basic.9y
2785;services;married;basic.4y
2786;technician;married;professional.course
2787;services;married;high.school
2788;technician;single;professional.course
2789;management;divorced;university.degree
2790;technician;single;high.school
2791;technician;married;basic.6y
2792;retired;divorced;university.degree
2793;technician;married;unknown
2794;services;single;high.school
2795;services;married;basic.9y
2796;management;married;high.school
2797;blue-collar;married;professional.course
2798;services;married;basic.9y
2799;admin.;unknown;university.degree
2800;services;married;high.school
2801;management;married;university.degree
2802;management;married;university.degree
2803;admin.;married;university.degree
2804;technician;married;professional.course
2805;entrepreneur;married;high.school
2806;entrepreneur;divorced;university.degree
2807;student;single;basic.4y
2808;admin.;married;basic.9y
2809;unemployed;married;basic.6y
2810;blue-collar;married;basic.9y
2811;technician;married;unknown
2812;admin.;single;high.school
2813;technician;married;professional.course
2814;self-employed;married;basic.9y
2815;services;single;professional.course
2816;admin.;married;high.school
2817;blue-collar;married;basic.9y
2818;management;divorced;university.degree
2819;unemployed;single;professional.course
2820;retired;married;professional.course
2821;blue-collar;single;unknown
2822;admin.;married;high.school
2823;admin.;single;university.degree
2824;technician;single;professional.course
2825;blue-collar;married;basic.4y
2826;admin.;married;university.degree
2827;admin.;married;professional.course
2828;admin.;married;university.degree
2829;entrepreneur;married;professional.course
2830;blue-collar;divorced;basic.4y
2831;entrepreneur;single;university.degree
2831;entrepreneur;single;university.degree
2832;blue-collar;married;basic.9y
2833;management;married;university.degree
2834;management;single;university.degree
2835;technician;married;university.degree
2836;blue-collar;single;basic.4y
2837;admin.;single;university.degree
2838;blue-collar;married;basic.6y
2839;services;married;high.school
2840;blue-collar;single;basic.9y
2841;blue-collar;single;basic.9y
2842;blue-collar;married;unknown
2843;admin.;married;high.school
2844;self-employed;single;university.degree
2845;blue-collar;single;basic.6y
2846;admin.;divorced;university.degree
2847;retired;married;basic.4y
2848;admin.;single;high.school
2849;blue-collar;married;basic.9y
2850;technician;married;professional.course
2851;student;single;professional.course
2852;unknown;married;basic.9y
2853;admin.;single;university.degree
2854;management;married;basic.9y
2855;services;married;high.school
2856;student;single;professional.course
2857;admin.;married;university.degree
2858;technician;single;university.degree
2859;blue-collar;married;basic.6y
2859;blue-collar;married;basic.6y
2860;services;single;high.school
2861;services;single;basic.9y
2862;admin.;single;university.degree
2863;management;married;university.degree
2864;housemaid;married;basic.6y
2865;student;single;university.degree
2866;admin.;married;university.degree
2866;admin.;married;university.degree
2867;entrepreneur;married;high.school
2868;admin.;married;university.degree
2869;blue-collar;married;basic.9y
2870;admin.;married;university.degree
2871;blue-collar;married;high.school
2872;admin.;single;high.school
2873;unemployed;married;university.degree
2874;entrepreneur;married;high.school
2874;entrepreneur;married;high.school
2875;unemployed;married;high.school
2876;technician;married;high.school
2877;technician;single;basic.9y
2878;technician;married;professional.course
2879;technician;single;professional.course
2880;blue-collar;single;basic.9y
2881;admin.;married;university.degree
2882;admin.;single;high.school
2882;admin.;single;high.school
2883;technician;divorced;professional.course
2884;technician;married;professional.course
2885;technician;married;professional.course
2886;retired;married;university.degree
2887;admin.;married;high.school
2888;services;married;high.school
2889;blue-collar;married;basic.4y
2890;admin.;married;basic.9y
2891;technician;single;university.degree
2892;technician;single;professional.course
2893;services;single;basic.9y
2894;services;married;high.school
2895;admin.;single;high.school
2896;blue-collar;single;basic.9y
2897;admin.;single;high.school
2898;management;single;high.school
2899;management;married;basic.4y
2900;admin.;single;high.school
2901;entrepreneur;married;professional.course
2902;blue-collar;divorced;unknown
2903;admin.;single;university.degree
2904;blue-collar;married;basic.9y
2905;technician;married;high.school
2906;technician;married;professional.course
2907;blue-collar;married;basic.4y
2908;entrepreneur;divorced;high.school
2909;self-employed;married;basic.4y
2910;blue-collar;married;basic.9y
2911;services;divorced;high.school
2912;admin.;single;high.school
2913;admin.;single;university.degree
2914;technician;single;professional.course
2915;admin.;divorced;university.degree
2916;admin.;single;university.degree
2917;blue-collar;single;basic.9y
2918;technician;divorced;professional.course
2919;entrepreneur;married;basic.4y
2920;unemployed;married;basic.9y
2921;self-employed;single;university.degree
2922;management;married;university.degree
2923;entrepreneur;married;basic.9y
2924;services;single;high.school
2925;self-employed;single;high.school
2926;blue-collar;married;basic.6y
2927;blue-collar;married;unknown
2928;blue-collar;divorced;basic.9y
2929;admin.;divorced;high.school
2930;admin.;single;unknown
2931;entrepreneur;single;professional.course
2932;retired;married;high.school
2933;blue-collar;single;basic.4y
2934;technician;married;professional.course
2935;services;married;high.school
2935;services;married;high.school
2936;blue-collar;married;basic.9y
2937;blue-collar;married;unknown
2938;entrepreneur;divorced;university.degree
2939;admin.;single;university.degree
2940;admin.;single;high.school
2941;services;divorced;basic.4y
2942;admin.;single;university.degree
2943;blue-collar;married;basic.4y
2943;blue-collar;married;basic.4y
2944;services;single;high.school
2945;technician;married;professional.course
2946;admin.;married;university.degree
2947;unemployed;single;professional.course
2948;admin.;single;university.degree
2949;admin.;single;basic.9y
2950;blue-collar;single;basic.4y
2951;admin.;single;university.degree
2952;management;married;university.degree
2953;services;married;high.school
2954;blue-collar;married;basic.9y
2955;blue-collar;single;professional.course
2956;retired;married;professional.course
2957;entrepreneur;married;basic.9y
2958;blue-collar;single;basic.6y
2959;admin.;married;university.degree
2959;admin.;married;university.degree
2960;technician;single;professional.course
2961;entrepreneur;divorced;university.degree
2962;admin.;single;university.degree
2963;technician;single;professional.course
2964;technician;married;professional.course
2964;technician;married;professional.course
2965;admin.;single;professional.course
2966;services;married;high.school
2967;admin.;single;university.degree
2968;admin.;married;high.school
2969;blue-collar;married;professional.course
2970;services;divorced;high.school
2971;management;married;university.degree
2972;blue-collar;married;basic.6y
2972;blue-collar;married;basic.6y
2973;admin.;married;university.degree
2973;admin.;married;university.degree
2974;blue-collar;married;basic.6y
2975;admin.;married;high.school
2976;admin.;divorced;high.school
2977;technician;married;professional.course
2978;services;married;high.school
2979;technician;married;high.school
2979;technician;married;high.school
2980;entrepreneur;married;university.degree
2981;retired;married;basic.9y
2981;retired;married;basic.9y
2982;blue-collar;single;high.school
2983;technician;divorced;university.degree
2984;technician;married;professional.course
2985;entrepreneur;married;university.degree
2986;admin.;married;university.degree
2986;admin.;married;university.degree
2987;blue-collar;married;professional.course
2988;technician;married;professional.course
2989;services;married;professional.course
2990;blue-collar;married;basic.9y
2991;blue-collar;married;basic.4y
2992;admin.;married;high.school
2993;technician;married;professional.course
2994;management;married;university.degree
2995;blue-collar;single;basic.9y
2996;admin.;married;university.degree
2997;retired;married;university.degree
2997;retired;married;university.degree
2998;technician;single;university.degree
2999;retired;married;basic.4y
2999;retired;married;basic.4y
3000;management;divorced;university.degree
3001;admin.;unknown;high.school
3002;admin.;single;basic.9y
3003;admin.;married;high.school
3004;blue-collar;married;high.school
3005;self-employed;married;university.degree
3006;services;married;professional.course
3007;services;divorced;high.school
3008;unemployed;married;university.degree
3009;admin.;married;high.school
3010;technician;single;university.degree
3011;unemployed;single;university.degree
3012;blue-collar;married;basic.9y
3013;blue-collar;married;basic.9y
3014;blue-collar;married;basic.9y
3015;services;single;unknown
3015;services;single;unknown
3016;blue-collar;married;unknown
3017;management;married;university.degree
3018;admin.;single;university.degree
3019;blue-collar;divorced;basic.9y
3020;technician;married;professional.course
3021;blue-collar;married;high.school
3022;blue-collar;married;basic.4y
3023;admin.;married;university.degree
3024;admin.;married;university.degree
3025;admin.;married;university.degree
3026;admin.;married;high.school
3027;technician;married;professional.course
3028;unemployed;married;professional.course
3028;unemployed;married;professional.course
3029;blue-collar;married;basic.4y
3030;admin.;married;basic.9y
3031;management;married;basic.9y
3032;blue-collar;married;professional.course
3033;housemaid;married;basic.4y
3034;management;married;university.degree
3034;management;married;university.degree
3035;blue-collar;married;basic.4y
3036;blue-collar;married;basic.9y
3037;blue-collar;married;unknown
3038;retired;divorced;high.school
3039;admin.;married;high.school
3040;blue-collar;married;basic.9y
3041;blue-collar;married;basic.6y
3042;admin.;married;high.school
3042;admin.;married;high.school
3043;admin.;single;high.school
3044;technician;single;professional.course
3045;admin.;divorced;high.school
3046;blue-collar;married;basic.9y
3047;admin.;married;high.school
3048;blue-collar;married;basic.9y
3049;entrepreneur;married;university.degree
3050;retired;married;basic.4y
3051;admin.;married;university.degree
3052;blue-collar;married;basic.6y
3053;blue-collar;married;basic.9y
3054;blue-collar;married;basic.6y
3055;blue-collar;married;basic.4y
3056;admin.;married;high.school
3057;admin.;married;high.school
3058;blue-collar;married;basic.9y
3059;blue-collar;married;basic.9y
3060;services;single;high.school
3061;admin.;divorced;university.degree
3062;admin.;married;high.school
3063;management;single;professional.course
3064;admin.;single;university.degree
3065;admin.;married;university.degree
3066;self-employed;married;university.degree
3067;retired;divorced;university.degree
3068;technician;single;university.degree
3069;admin.;married;university.degree
3070;services;divorced;basic.9y
3071;blue-collar;married;professional.course
3072;technician;married;professional.course
3073;services;married;high.school
3074;services;married;basic.9y
3075;self-employed;divorced;university.degree
3076;blue-collar;married;basic.6y
3077;management;married;university.degree
3078;management;married;university.degree
3079;entrepreneur;divorced;university.degree
3080;entrepreneur;married;university.degree
3081;blue-collar;single;basic.9y
3082;blue-collar;married;basic.9y
3082;blue-collar;married;basic.9y
3083;housemaid;married;basic.4y
3084;unemployed;married;university.degree
3085;student;single;basic.9y
3086;blue-collar;married;basic.4y
3087;admin.;married;university.degree
3088;housemaid;divorced;basic.4y
3089;admin.;divorced;university.degree
3090;blue-collar;married;basic.9y
3091;admin.;married;university.degree
3092;blue-collar;married;basic.9y
3093;blue-collar;single;high.school
3094;blue-collar;divorced;basic.6y
3095;self-employed;married;university.degree
3096;technician;single;professional.course
3097;blue-collar;married;basic.4y
3098;admin.;married;university.degree
3099;housemaid;married;basic.4y
3100;technician;married;professional.course
3101;technician;single;university.degree
3101;technician;single;university.degree
3102;self-employed;married;university.degree
3103;services;divorced;high.school
3104;technician;married;professional.course
3104;technician;married;professional.course
3105;admin.;married;high.school
3106;services;married;high.school
3107;student;single;high.school
3108;technician;single;professional.course
3109;admin.;married;university.degree
3110;blue-collar;married;basic.9y
3111;admin.;married;high.school
3112;self-employed;divorced;university.degree
3113;unemployed;single;university.degree
3114;admin.;married;high.school
3115;entrepreneur;married;university.degree
3115;entrepreneur;married;university.degree
3116;admin.;single;university.degree
3117;blue-collar;married;basic.9y
3118;admin.;married;high.school
3119;blue-collar;married;basic.9y
3120;blue-collar;married;basic.9y
3121;blue-collar;married;basic.4y
3122;blue-collar;married;basic.9y
3123;technician;married;university.degree
3124;blue-collar;married;basic.6y
3125;self-employed;single;university.degree
3126;technician;single;professional.course
3127;retired;married;university.degree
3128;services;divorced;basic.6y
3129;blue-collar;married;basic.9y
3130;blue-collar;married;high.school
3131;admin.;married;high.school
3132;blue-collar;single;basic.4y
3133;blue-collar;married;basic.6y
3134;admin.;single;university.degree
3135;blue-collar;married;basic.6y
3136;admin.;married;university.degree
3137;technician;married;high.school
3138;blue-collar;married;professional.course
3139;technician;married;professional.course
3140;admin.;single;high.school
3141;student;single;high.school
3142;admin.;married;university.degree
3143;admin.;married;high.school
3144;technician;married;university.degree
3145;technician;married;basic.9y
3146;retired;married;basic.4y
3147;services;married;professional.course
3148;unknown;married;basic.4y
3149;management;married;university.degree
3150;blue-collar;married;basic.4y
3151;housemaid;divorced;university.degree
3152;admin.;married;high.school
3153;housemaid;married;basic.9y
3154;self-employed;divorced;high.school
3154;self-employed;divorced;high.school
3155;technician;single;university.degree
3156;technician;married;professional.course
3157;blue-collar;married;basic.9y
3158;services;married;high.school
3159;admin.;married;university.degree
3160;management;married;basic.9y
3161;technician;married;professional.course
3162;management;single;university.degree
3163;admin.;single;professional.course
3163;admin.;single;professional.course
3164;admin.;single;university.degree
3165;housemaid;married;basic.4y
3166;management;single;university.degree
3167;services;married;high.school
3168;blue-collar;married;basic.6y
3168;blue-collar;married;basic.6y
3169;blue-collar;married;basic.9y
3170;self-employed;single;university.degree
3171;technician;single;professional.course
3172;technician;married;professional.course
3173;services;married;basic.9y
3174;retired;married;basic.4y
3175;management;married;university.degree
3176;blue-collar;married;high.school
3177;blue-collar;married;basic.4y
3178;housemaid;married;university.degree
3179;retired;unknown;basic.4y
3179;retired;unknown;basic.4y
3180;admin.;single;professional.course
3181;technician;single;university.degree
3182;blue-collar;married;unknown
3183;admin.;married;university.degree
3184;student;single;university.degree
3185;management;single;university.degree
3186;retired;married;basic.4y
3187;admin.;married;high.school
3187;admin.;married;high.school
3188;unemployed;married;professional.course
3189;blue-collar;single;basic.9y
3190;technician;single;university.degree
3191;student;single;unknown
3192;admin.;married;high.school
3193;technician;single;university.degree
3194;admin.;single;university.degree
3195;technician;married;professional.course
3196;blue-collar;married;basic.6y
3197;management;married;high.school
3198;admin.;single;university.degree
3199;admin.;single;university.degree
3200;technician;married;university.degree
3201;blue-collar;married;basic.9y
3202;admin.;married;university.degree
3203;technician;married;professional.course
3204;management;married;university.degree
3205;blue-collar;married;basic.4y
3205;blue-collar;married;basic.4y
3206;unemployed;divorced;professional.course
3207;blue-collar;married;basic.4y
3208;technician;married;professional.course
3209;admin.;single;professional.course
3210;management;single;university.degree
3211;retired;married;basic.4y
3212;blue-collar;married;basic.4y
3212;blue-collar;married;basic.4y
3213;blue-collar;married;basic.6y
3214;admin.;married;high.school
3215;management;married;high.school
3216;entrepreneur;married;basic.4y
3216;entrepreneur;married;basic.4y
3217;management;married;university.degree
3218;services;married;high.school
3219;blue-collar;married;basic.6y
3219;blue-collar;married;basic.6y
3220;blue-collar;married;basic.6y
3221;student;single;high.school
3222;blue-collar;single;basic.4y
3223;blue-collar;married;high.school
3224;blue-collar;married;basic.9y
3225;entrepreneur;married;high.school
3226;blue-collar;married;basic.4y
3227;admin.;married;high.school
3228;technician;married;university.degree
3229;services;single;high.school
3230;blue-collar;married;basic.4y
3231;management;married;university.degree
3232;admin.;married;basic.9y
3233;entrepreneur;married;university.degree
3234;technician;married;university.degree
3235;blue-collar;single;basic.4y
3236;management;married;university.degree
3237;blue-collar;married;basic.9y
3238;technician;married;high.school
3239;admin.;single;high.school
3240;unemployed;single;high.school
3241;technician;married;professional.course
3241;technician;married;professional.course
3242;services;married;high.school
3243;blue-collar;married;basic.9y
3244;management;married;unknown
3245;blue-collar;single;basic.9y
3246;blue-collar;married;professional.course
3247;entrepreneur;married;university.degree
3248;technician;single;high.school
3249;management;married;university.degree
3250;admin.;married;high.school
3251;technician;married;university.degree
3252;management;married;university.degree
3253;services;married;high.school
3254;admin.;married;university.degree
3255;blue-collar;single;basic.9y
3256;housemaid;single;basic.4y
3257;blue-collar;married;basic.4y
3258;unemployed;married;high.school
3259;admin.;married;university.degree
3260;services;married;high.school
3261;services;married;high.school
3262;management;married;high.school
3263;blue-collar;married;basic.9y
3264;blue-collar;married;basic.4y
3265;blue-collar;single;basic.4y
3266;entrepreneur;married;basic.9y
3267;blue-collar;married;basic.6y
3267;blue-collar;married;basic.6y
3268;management;married;unknown
3269;blue-collar;single;high.school
3269;blue-collar;single;high.school
3270;entrepreneur;married;university.degree
3271;services;divorced;high.school
3272;technician;divorced;professional.course
3273;self-employed;married;university.degree
3274;admin.;married;university.degree
3275;self-employed;single;university.degree
3276;technician;single;university.degree
3277;unknown;single;basic.4y
3278;entrepreneur;married;university.degree
3279;management;married;university.degree
3280;admin.;single;high.school
3281;admin.;divorced;high.school
3282;housemaid;married;basic.4y
3283;admin.;married;basic.9y
3284;technician;single;high.school
3285;blue-collar;married;basic.9y
3286;student;single;high.school
3287;blue-collar;married;basic.6y
3288;technician;divorced;professional.course
3289;entrepreneur;married;professional.course
3290;admin.;single;university.degree
3291;admin.;single;university.degree
3291;admin.;single;university.degree
3292;blue-collar;married;basic.9y
3293;technician;married;high.school
3294;admin.;single;university.degree
3295;admin.;single;high.school
3296;admin.;married;university.degree
3297;technician;single;professional.course
3298;entrepreneur;married;basic.4y
3299;blue-collar;married;basic.4y
3300;technician;single;high.school
3301;housemaid;married;basic.4y
3302;admin.;divorced;professional.course
3303;admin.;married;university.degree
3304;unemployed;married;high.school
3305;admin.;married;university.degree
3306;admin.;divorced;university.degree
3307;entrepreneur;married;high.school
3308;admin.;single;high.school
3309;blue-collar;married;basic.9y
3310;technician;married;university.degree
3311;technician;single;university.degree
3312;blue-collar;married;basic.4y
3312;blue-collar;married;basic.4y
3313;unemployed;single;university.degree
3314;management;married;university.degree
3315;blue-collar;single;university.degree
3316;self-employed;divorced;university.degree
3317;blue-collar;married;basic.9y
3318;entrepreneur;married;university.degree
3319;retired;married;basic.6y
3320;technician;married;professional.course
3320;technician;married;professional.course
3321;admin.;single;university.degree
3322;blue-collar;divorced;basic.6y
3323;blue-collar;married;basic.6y
3324;technician;married;professional.course
3325;admin.;married;university.degree
3326;technician;single;basic.9y
3327;self-employed;married;university.degree
3328;admin.;single;university.degree
3329;admin.;married;high.school
3330;management;single;university.degree
3331;entrepreneur;single;university.degree
3332;blue-collar;married;high.school
3333;admin.;single;high.school
3334;self-employed;single;university.degree
3335;blue-collar;married;basic.9y
3336;admin.;married;university.degree
3337;management;married;basic.4y
3338;retired;married;basic.4y
3339;self-employed;single;professional.course
3340;blue-collar;single;basic.9y
3341;blue-collar;married;basic.9y
3342;entrepreneur;married;basic.9y
3343;admin.;married;university.degree
3344;technician;married;professional.course
3345;admin.;single;university.degree
3346;blue-collar;single;professional.course
3347;self-employed;married;high.school
3348;admin.;married;university.degree
3349;blue-collar;married;basic.4y
3350;housemaid;married;professional.course
3351;self-employed;married;professional.course
3352;management;married;basic.9y
3353;technician;married;professional.course
3354;admin.;divorced;university.degree
3355;admin.;married;university.degree
3356;student;single;basic.9y
3356;student;single;basic.9y
3357;blue-collar;married;high.school
3358;admin.;single;university.degree
3358;admin.;single;university.degree
3359;housemaid;divorced;university.degree
3359;housemaid;divorced;university.degree
3360;blue-collar;divorced;basic.4y
3361;admin.;divorced;university.degree
3362;technician;single;high.school
3362;technician;single;high.school
3363;blue-collar;single;university.degree
3364;admin.;married;university.degree
3365;blue-collar;single;high.school
3366;management;married;university.degree
3367;admin.;single;university.degree
3367;admin.;single;university.degree
3368;self-employed;single;university.degree
3369;entrepreneur;divorced;basic.9y
3370;student;single;unknown
3371;management;married;high.school
3372;student;single;unknown
3373;self-employed;divorced;high.school
3374;technician;single;professional.course
3375;blue-collar;married;high.school
3376;technician;single;university.degree
3377;admin.;single;university.degree
3378;blue-collar;married;unknown
3378;blue-collar;married;unknown
3379;blue-collar;single;basic.6y
3380;technician;divorced;unknown
3381;retired;married;basic.4y
3382;admin.;married;high.school
3383;services;single;basic.9y
3384;admin.;married;high.school
3385;blue-collar;married;basic.4y
3386;technician;single;university.degree
3387;management;married;university.degree
3388;admin.;single;university.degree
3389;housemaid;married;basic.4y
3390;blue-collar;married;high.school
3391;management;single;university.degree
3392;blue-collar;married;professional.course
3393;technician;single;basic.9y
3394;technician;single;university.degree
3395;admin.;married;unknown
3396;technician;single;professional.course
3397;technician;divorced;high.school
3398;admin.;single;university.degree
3399;blue-collar;married;basic.4y
3400;blue-collar;married;basic.9y
3400;blue-collar;married;basic.9y
3401;unemployed;married;university.degree
3401;unemployed;married;university.degree
3402;self-employed;married;basic.9y
3403;student;single;unknown
3404;blue-collar;single;professional.course
3405;technician;married;professional.course
3406;technician;single;high.school
3407;housemaid;married;basic.4y
3408;admin.;divorced;high.school
3409;housemaid;divorced;university.degree
3409;housemaid;divorced;university.degree
3410;admin.;married;university.degree
3411;technician;divorced;professional.course
3412;services;married;professional.course
3413;blue-collar;married;high.school
3414;technician;single;professional.course
3415;blue-collar;single;professional.course
3416;management;married;university.degree
3417;blue-collar;married;basic.9y
3418;retired;divorced;university.degree
3419;management;single;university.degree
3420;admin.;single;university.degree
3421;self-employed;single;high.school
3422;services;divorced;high.school
3423;services;single;high.school
3424;student;single;high.school
3425;unknown;married;basic.4y
3425;unknown;married;basic.4y
3426;management;married;university.degree
3427;services;married;high.school
3428;blue-collar;single;basic.4y
3429;technician;single;professional.course
3430;housemaid;married;high.school
3431;blue-collar;married;basic.9y
3432;management;divorced;university.degree
3433;services;married;high.school
3434;management;married;high.school
3435;technician;married;university.degree
3435;technician;married;university.degree
3436;unemployed;married;basic.9y
3437;blue-collar;single;basic.9y
3438;blue-collar;married;basic.9y
3439;entrepreneur;married;university.degree
3440;self-employed;married;basic.9y
3441;technician;married;professional.course
3442;admin.;divorced;high.school
3443;admin.;single;university.degree
3444;services;divorced;basic.9y
3445;self-employed;married;basic.9y
3446;admin.;married;university.degree
3447;admin.;married;high.school
3448;management;married;university.degree
3449;admin.;married;high.school
3449;admin.;married;high.school
3450;services;divorced;basic.9y
3451;entrepreneur;married;university.degree
3452;technician;single;university.degree
3452;technician;single;university.degree
3453;blue-collar;married;basic.9y
3454;management;married;unknown
3454;management;married;unknown
3455;services;single;high.school
3455;services;single;high.school
3456;admin.;married;university.degree
3457;technician;married;professional.course
3458;services;married;basic.6y
3459;admin.;divorced;university.degree
3460;housemaid;married;basic.6y
3461;blue-collar;married;basic.4y
3462;technician;divorced;professional.course
3463;self-employed;married;basic.9y
3464;blue-collar;married;basic.4y
3465;blue-collar;married;basic.4y
3466;services;married;high.school
3467;technician;married;basic.9y
3468;technician;single;basic.6y
3469;admin.;single;university.degree
3470;services;single;basic.9y
3471;entrepreneur;single;high.school
3472;management;married;university.degree
3473;admin.;single;university.degree
3474;admin.;single;university.degree
3475;admin.;single;university.degree
3476;retired;married;professional.course
3477;blue-collar;married;basic.4y
3478;technician;married;university.degree
3479;technician;single;professional.course
3480;admin.;married;university.degree
3481;technician;single;university.degree
3482;management;married;university.degree
3483;blue-collar;married;basic.9y
3484;admin.;married;high.school
3485;admin.;married;university.degree
3486;services;married;high.school
3487;blue-collar;married;basic.4y
3488;services;married;basic.4y
3489;technician;married;university.degree
3490;technician;married;professional.course
3491;blue-collar;married;basic.9y
3491;blue-collar;married;basic.9y
3492;blue-collar;married;basic.9y
3493;technician;married;university.degree
3494;blue-collar;married;basic.9y
3495;management;married;unknown
3496;admin.;single;university.degree
3496;admin.;single;university.degree
3497;admin.;divorced;university.degree
3498;retired;divorced;basic.4y
3499;services;married;professional.course
3500;blue-collar;married;basic.6y
3501;technician;single;university.degree
3502;technician;married;professional.course
3502;technician;married;professional.course
3503;technician;divorced;professional.course
3504;admin.;single;high.school
3505;services;married;basic.6y
3506;admin.;married;professional.course
3507;blue-collar;married;basic.4y
3508;unemployed;married;professional.course
3509;blue-collar;single;high.school
3510;blue-collar;single;basic.4y
3511;blue-collar;married;basic.9y
3512;blue-collar;married;basic.6y
3512;blue-collar;married;basic.6y
3513;self-employed;married;university.degree
3513;self-employed;married;university.degree
3514;admin.;single;high.school
3515;unemployed;married;high.school
3516;blue-collar;married;basic.9y
3517;admin.;married;university.degree
3518;services;married;high.school
3519;blue-collar;married;basic.4y
3520;technician;married;professional.course
3521;admin.;married;basic.4y
3522;technician;married;professional.course
3523;blue-collar;married;high.school
3524;admin.;single;high.school
3525;housemaid;married;basic.4y
3526;admin.;single;university.degree
3527;retired;married;professional.course
3528;technician;married;professional.course
3529;blue-collar;divorced;basic.9y
3529;blue-collar;divorced;basic.9y
3530;services;married;professional.course
3531;technician;married;professional.course
3532;services;married;professional.course
3533;housemaid;married;basic.6y
3534;blue-collar;single;high.school
3535;admin.;single;university.degree
3536;technician;divorced;professional.course
3537;management;married;university.degree
3538;retired;married;basic.4y
3538;retired;married;basic.4y
3539;blue-collar;married;basic.9y
3540;blue-collar;divorced;basic.6y
3540;blue-collar;divorced;basic.6y
3541;admin.;single;unknown
3542;services;married;professional.course
3542;services;married;professional.course
3543;technician;married;basic.4y
3544;technician;single;university.degree
3545;self-employed;married;unknown
3546;services;married;high.school
3547;unemployed;married;basic.4y
3547;unemployed;married;basic.4y
3548;retired;married;high.school
3549;admin.;married;university.degree
3549;admin.;married;university.degree
3550;housemaid;divorced;basic.4y
3551;unknown;married;basic.4y
3552;entrepreneur;married;basic.9y
3553;technician;married;basic.9y
3554;blue-collar;single;basic.4y
3555;admin.;single;unknown
3556;blue-collar;married;basic.4y
3557;technician;single;professional.course
3558;technician;divorced;university.degree
3559;admin.;married;university.degree
3560;blue-collar;married;basic.4y
3561;housemaid;married;basic.9y
3561;housemaid;married;basic.9y
3562;technician;married;professional.course
3563;technician;married;professional.course
3564;technician;single;high.school
3565;admin.;single;basic.9y
3566;admin.;married;university.degree
3567;self-employed;single;basic.9y
3568;blue-collar;married;basic.4y
3569;blue-collar;married;basic.4y
3570;admin.;single;high.school
3570;admin.;single;high.school
3571;services;married;high.school
3571;services;married;high.school
3572;blue-collar;married;professional.course
3573;self-employed;divorced;university.degree
3574;blue-collar;single;basic.9y
3575;technician;married;professional.course
3576;technician;married;professional.course
3576;technician;married;professional.course
3577;retired;married;basic.4y
3578;admin.;married;university.degree
3579;technician;married;professional.course
3580;unknown;single;high.school
3581;admin.;single;university.degree
3582;retired;married;university.degree
3583;blue-collar;married;basic.9y
3584;admin.;divorced;university.degree
3585;unemployed;divorced;basic.9y
3586;technician;married;professional.course
3586;technician;married;professional.course
3587;admin.;married;university.degree
3587;admin.;married;university.degree
3588;blue-collar;married;basic.4y
3589;admin.;divorced;university.degree
3589;admin.;divorced;university.degree
3590;blue-collar;married;basic.9y
3591;services;married;high.school
3591;services;married;high.school
3592;management;single;university.degree
3593;blue-collar;married;basic.6y
3594;services;single;high.school
3595;management;married;basic.9y
3596;blue-collar;divorced;basic.4y
3597;admin.;single;university.degree
3598;technician;married;university.degree
3599;admin.;single;professional.course
3600;blue-collar;single;unknown
3601;technician;divorced;university.degree
3602;services;single;high.school
3603;management;divorced;university.degree
3604;management;married;high.school
3604;management;married;high.school
3605;admin.;single;university.degree
3606;blue-collar;married;basic.9y
3607;admin.;single;university.degree
3608;housemaid;married;basic.4y
3609;blue-collar;divorced;basic.6y
3610;blue-collar;single;basic.9y
3611;blue-collar;divorced;basic.4y
3612;admin.;married;university.degree
3613;technician;married;professional.course
3614;entrepreneur;single;university.degree
3615;services;married;basic.9y
