id	age	default	housing	loan	contact	month	day_of_week	campaign	pdays	previous	poutcome	emp.var.rate	cons.price.idx	cons.conf.idx	euribor3m	nr.employed	y
3528	36	no	yes	no	cellular	aug	mon	1	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
3529	46	no	no	no	cellular	apr	tue	3	999	0	nonexistent	-1.8	93.075	-47.1	1.423	5099.1	no
3529	46	no	no	no	cellular	apr	tue	3	999	0	nonexistent	-1.8	93.075	-47.1	1.423	5099.1	no
3530	44	unknown	yes	no	cellular	may	thu	2	999	1	failure	-1.8	92.893	-46.2	1.327	5099.1	no
3531	50	unknown	yes	yes	telephone	jun	fri	7	999	0	nonexistent	1.4	94.465	-41.8	4.959	5228.1	yes
3532	32	no	yes	no	telephone	may	fri	1	999	0	nonexistent	1.1	93.994	-36.4	4.859	5191.0	no
3533	52	no	yes	no	cellular	aug	fri	1	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
3534	26	no	no	no	telephone	may	fri	4	999	0	nonexistent	1.1	93.994	-36.4	4.855	5191.0	no
3535	30	no	no	no	cellular	aug	thu	1	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
3536	34	no	yes	no	telephone	may	wed	2	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
3537	30	no	yes	yes	cellular	nov	tue	1	999	0	nonexistent	-0.1	93.2	-42.0	4.153	5195.8	no
3538	56	no	no	no	cellular	nov	fri	2	999	1	failure	-0.1	93.2	-42.0	4.021	5195.8	no
3538	56	no	no	no	cellular	nov	fri	2	999	1	failure	-0.1	93.2	-42.0	4.021	5195.8	no
3539	33	no	yes	no	telephone	may	wed	2	999	0	nonexistent	1.1	93.994	-36.4	4.859	5191.0	no
3540	31	no	yes	no	telephone	may	fri	17	999	0	nonexistent	1.1	93.994	-36.4	4.859	5191.0	no
3540	31	no	yes	no	telephone	may	fri	17	999	0	nonexistent	1.1	93.994	-36.4	4.859	5191.0	no
3541	47	unknown	yes	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
3542	46	no	no	no	telephone	jun	tue	3	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
3542	46	no	no	no	telephone	jun	tue	3	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
3543	54	no	no	no	telephone	may	tue	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
3544	30	no	no	no	cellular	nov	thu	2	999	0	nonexistent	-0.1	93.2	-42.0	4.076	5195.8	no
3545	40	unknown	no	no	cellular	jul	mon	9	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
3546	45	no	yes	no	telephone	jul	tue	4	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	no
3547	45	no	yes	yes	telephone	jun	fri	1	999	0	nonexistent	1.4	94.465	-41.8	4.967	5228.1	no
3547	45	no	yes	yes	telephone	jun	fri	1	999	0	nonexistent	1.4	94.465	-41.8	4.967	5228.1	no
3548	55	no	yes	no	cellular	jun	fri	3	3	1	success	-2.9	92.963	-40.8	1.268	5076.2	no
3549	30	unknown	no	no	cellular	aug	mon	2	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
3549	30	unknown	no	no	cellular	aug	mon	2	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
3550	82	no	no	no	cellular	jul	wed	1	999	0	nonexistent	-1.7	94.215	-40.3	0.881	4991.6	yes
3551	55	no	yes	no	cellular	jul	thu	1	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	yes
3552	39	no	no	no	telephone	may	tue	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
3553	46	no	yes	no	telephone	may	fri	2	999	0	nonexistent	1.1	93.994	-36.4	4.859	5191.0	no
3554	33	no	no	no	cellular	nov	fri	1	999	0	nonexistent	-0.1	93.2	-42.0	4.021	5195.8	no
3555	39	no	no	no	cellular	nov	fri	2	999	0	nonexistent	-0.1	93.2	-42.0	4.021	5195.8	no
3556	37	unknown	yes	no	cellular	jul	fri	3	999	0	nonexistent	1.4	93.918	-42.7	4.957	5228.1	no
3557	28	no	yes	no	cellular	aug	thu	3	999	0	nonexistent	-2.9	92.201	-31.4	0.851	5076.2	yes
3558	41	no	yes	yes	cellular	aug	fri	2	999	0	nonexistent	1.4	93.444	-36.1	4.966	5228.1	no
3559	39	no	no	no	telephone	may	tue	3	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
3560	27	no	yes	no	telephone	may	mon	5	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
3561	39	no	yes	yes	cellular	nov	mon	2	999	0	nonexistent	-0.1	93.2	-42.0	4.191	5195.8	no
3561	39	no	yes	yes	cellular	nov	mon	2	999	0	nonexistent	-0.1	93.2	-42.0	4.191	5195.8	no
3562	46	no	yes	no	cellular	nov	mon	1	999	1	failure	-0.1	93.2	-42.0	4.191	5195.8	no
3563	38	no	no	no	cellular	mar	thu	1	999	0	nonexistent	-1.8	92.843	-50.0	1.757	5099.1	no
3564	54	no	yes	no	cellular	nov	fri	2	999	0	nonexistent	-0.1	93.2	-42.0	4.021	5195.8	no
3565	25	no	no	no	cellular	jul	thu	29	999	0	nonexistent	1.4	93.918	-42.7	4.968	5228.1	no
3566	37	no	no	yes	cellular	dec	mon	2	6	1	success	-3.0	92.713	-33.0	0.706	5023.5	yes
3567	28	no	no	no	telephone	may	tue	3	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
3568	53	unknown	yes	no	cellular	aug	thu	1	999	0	nonexistent	1.4	93.444	-36.1	4.968	5228.1	no
3569	58	unknown	yes	no	cellular	may	tue	2	999	1	failure	-1.8	92.893	-46.2	1.291	5099.1	no
3570	31	no	no	no	telephone	may	thu	22	999	0	nonexistent	1.1	93.994	-36.4	4.86	5191.0	no
3570	31	no	no	no	telephone	may	thu	22	999	0	nonexistent	1.1	93.994	-36.4	4.86	5191.0	no
3571	42	no	yes	no	telephone	jun	fri	1	999	0	nonexistent	1.4	94.465	-41.8	4.967	5228.1	no
3571	42	no	yes	no	telephone	jun	fri	1	999	0	nonexistent	1.4	94.465	-41.8	4.967	5228.1	no
3572	37	no	yes	no	cellular	jul	mon	3	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
3573	37	no	no	no	cellular	may	wed	3	999	1	failure	-1.8	92.893	-46.2	1.334	5099.1	no
3574	24	no	yes	no	cellular	may	mon	3	999	0	nonexistent	-1.8	92.893	-46.2	1.244	5099.1	no
3575	33	no	yes	no	telephone	jul	mon	17	999	0	nonexistent	1.4	93.918	-42.7	4.96	5228.1	no
3576	59	no	yes	no	telephone	may	fri	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
3576	59	no	yes	no	telephone	may	fri	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
3577	60	no	no	no	cellular	oct	mon	1	999	0	nonexistent	-3.4	92.431	-26.9	0.739	5017.5	no
3578	31	no	no	no	cellular	aug	wed	1	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
3579	38	no	no	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
3580	35	unknown	yes	no	cellular	jul	thu	3	999	0	nonexistent	1.4	93.918	-42.7	4.958	5228.1	no
3581	26	no	no	no	telephone	aug	mon	1	3	1	success	-1.7	94.027	-38.3	0.904	4991.6	yes
3582	52	no	no	no	cellular	nov	mon	1	999	0	nonexistent	-0.1	93.2	-42.0	4.191	5195.8	no
3583	35	no	no	yes	telephone	jun	mon	2	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
3584	42	no	no	no	telephone	may	wed	1	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
3585	46	no	yes	no	telephone	jun	tue	2	999	0	nonexistent	1.4	94.465	-41.8	4.864	5228.1	no
3586	40	no	no	no	telephone	jun	mon	6	999	0	nonexistent	1.4	94.465	-41.8	4.96	5228.1	no
3586	40	no	no	no	telephone	jun	mon	6	999	0	nonexistent	1.4	94.465	-41.8	4.96	5228.1	no
3587	58	no	no	no	cellular	aug	mon	2	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
3587	58	no	no	no	cellular	aug	mon	2	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
3588	52	no	yes	no	cellular	jul	thu	6	999	0	nonexistent	1.4	93.918	-42.7	4.968	5228.1	no
3589	30	no	no	yes	cellular	nov	tue	1	999	0	nonexistent	-0.1	93.2	-42.0	4.153	5195.8	no
3589	30	no	no	yes	cellular	nov	tue	1	999	0	nonexistent	-0.1	93.2	-42.0	4.153	5195.8	no
3590	44	no	no	no	cellular	aug	mon	3	999	0	nonexistent	1.4	93.444	-36.1	4.97	5228.1	no
3591	53	unknown	yes	no	telephone	may	mon	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
3591	53	unknown	yes	no	telephone	may	mon	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
3592	30	no	no	no	telephone	jun	thu	7	999	0	nonexistent	1.4	94.465	-41.8	4.866	5228.1	no
3593	43	no	no	no	cellular	jul	wed	1	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
3594	39	no	yes	no	cellular	aug	fri	6	999	0	nonexistent	-1.7	94.027	-38.3	0.898	4991.6	yes
3595	43	no	yes	no	cellular	aug	fri	1	6	2	failure	-2.9	92.201	-31.4	0.869	5076.2	no
3596	57	unknown	yes	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
3597	37	no	no	no	cellular	oct	fri	2	999	0	nonexistent	-3.4	92.431	-26.9	0.72	5017.5	yes
3598	32	no	no	no	cellular	aug	thu	1	999	0	nonexistent	1.4	93.444	-36.1	4.968	5228.1	no
3599	40	no	yes	no	cellular	may	tue	1	999	1	failure	-1.8	92.893	-46.2	1.344	5099.1	no
3600	41	unknown	no	no	telephone	jun	mon	3	999	0	nonexistent	1.4	94.465	-41.8	4.947	5228.1	no
3601	46	no	no	no	telephone	jun	fri	3	999	0	nonexistent	1.4	94.465	-41.8	4.967	5228.1	no
3602	33	no	yes	no	cellular	may	thu	2	999	1	failure	-1.8	92.893	-46.2	1.266	5099.1	no
3603	49	no	no	no	telephone	may	fri	7	999	0	nonexistent	1.1	93.994	-36.4	4.864	5191.0	no
3604	52	no	no	no	cellular	aug	tue	1	999	0	nonexistent	-2.9	92.201	-31.4	0.883	5076.2	yes
3604	52	no	no	no	cellular	aug	tue	1	999	0	nonexistent	-2.9	92.201	-31.4	0.883	5076.2	yes
3605	31	no	yes	no	cellular	may	mon	1	999	0	nonexistent	-1.8	92.893	-46.2	1.354	5099.1	no
3606	32	no	yes	no	telephone	jun	wed	1	999	0	nonexistent	1.4	94.465	-41.8	4.959	5228.1	no
3607	37	no	no	no	cellular	aug	wed	11	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
3608	45	no	no	no	cellular	aug	thu	3	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
3609	39	unknown	yes	yes	telephone	may	wed	1	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
3610	28	no	no	no	telephone	may	fri	2	999	0	nonexistent	1.1	93.994	-36.4	4.859	5191.0	no
3611	45	unknown	yes	no	telephone	jul	fri	1	999	0	nonexistent	1.4	93.918	-42.7	4.957	5228.1	no
3612	33	unknown	yes	no	cellular	nov	thu	2	999	0	nonexistent	-0.1	93.2	-42.0	4.076	5195.8	no
3613	37	no	yes	no	telephone	may	fri	9	999	0	nonexistent	1.1	93.994	-36.4	4.855	5191.0	no
3614	34	no	yes	no	cellular	may	thu	1	999	0	nonexistent	-1.8	92.893	-46.2	1.266	5099.1	no
3615	39	no	yes	no	telephone	may	tue	3	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
3616	31	no	yes	yes	telephone	aug	tue	2	999	0	nonexistent	-2.9	92.201	-31.4	0.883	5076.2	no
3617	41	no	yes	no	cellular	may	mon	2	999	0	nonexistent	-1.8	92.893	-46.2	1.244	5099.1	no
3618	55	no	no	no	telephone	oct	mon	2	10	3	success	-1.1	94.601	-49.5	0.977	4963.6	no
3619	49	no	no	no	cellular	may	tue	1	999	2	failure	-1.8	92.893	-46.2	1.266	5099.1	no
3620	36	unknown	yes	no	cellular	jul	thu	1	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
3621	26	no	no	no	telephone	jun	fri	6	999	0	nonexistent	1.4	94.465	-41.8	4.947	5228.1	no
3622	46	unknown	no	no	cellular	aug	tue	2	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
3623	38	no	yes	no	cellular	jul	tue	9	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	no
3624	40	unknown	yes	no	cellular	jul	mon	4	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
3625	38	no	yes	no	telephone	may	tue	5	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
3626	49	no	yes	no	cellular	jul	thu	2	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
3627	51	no	yes	yes	cellular	aug	thu	3	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
3628	41	no	yes	no	telephone	jun	thu	1	999	0	nonexistent	1.4	94.465	-41.8	4.866	5228.1	no
3629	42	unknown	yes	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
3630	32	no	no	no	telephone	may	thu	1	999	0	nonexistent	1.1	93.994	-36.4	4.855	5191.0	no
3630	32	no	no	no	telephone	may	thu	1	999	0	nonexistent	1.1	93.994	-36.4	4.855	5191.0	no
3631	37	unknown	unknown	unknown	telephone	jun	mon	4	999	0	nonexistent	1.4	94.465	-41.8	4.865	5228.1	no
3632	46	no	yes	no	cellular	aug	tue	3	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
3633	33	no	no	no	telephone	may	wed	4	999	0	nonexistent	1.1	93.994	-36.4	4.859	5191.0	no
3634	68	no	yes	no	cellular	oct	tue	2	999	0	nonexistent	-3.4	92.431	-26.9	0.728	5017.5	yes
3635	41	no	yes	no	cellular	apr	fri	1	999	1	failure	-1.8	93.075	-47.1	1.405	5099.1	no
3636	32	no	yes	no	cellular	aug	tue	2	999	0	nonexistent	1.4	93.444	-36.1	4.966	5228.1	no
3637	29	no	no	no	cellular	may	tue	6	999	1	failure	-1.8	92.893	-46.2	1.344	5099.1	no
3638	36	no	yes	no	cellular	may	tue	1	999	0	nonexistent	-1.8	93.876	-40.0	0.697	5008.7	yes
3639	37	no	yes	no	cellular	aug	fri	7	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
3640	57	unknown	no	no	cellular	aug	fri	1	999	0	nonexistent	1.4	93.444	-36.1	4.966	5228.1	yes
3641	40	unknown	no	no	telephone	may	thu	2	999	0	nonexistent	1.1	93.994	-36.4	4.855	5191.0	no
3642	36	no	no	no	cellular	aug	mon	1	999	0	nonexistent	1.4	93.444	-36.1	4.97	5228.1	no
3643	33	no	yes	no	cellular	aug	mon	2	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
3644	53	no	yes	yes	telephone	aug	fri	1	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
3645	56	no	yes	no	cellular	jul	tue	1	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	no
3646	33	no	no	no	cellular	may	thu	1	999	0	nonexistent	-1.8	92.893	-46.2	1.266	5099.1	yes
3647	48	no	no	no	cellular	jul	tue	4	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	yes
3648	38	unknown	no	no	telephone	jun	mon	10	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
3649	22	no	no	no	cellular	aug	thu	2	3	1	success	-2.9	92.201	-31.4	0.873	5076.2	no
3650	50	no	yes	no	cellular	aug	tue	9	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
3651	58	no	no	no	cellular	nov	wed	1	999	0	nonexistent	-0.1	93.2	-42.0	4.12	5195.8	no
3651	58	no	no	no	cellular	nov	wed	1	999	0	nonexistent	-0.1	93.2	-42.0	4.12	5195.8	no
3652	56	no	yes	no	cellular	aug	mon	5	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
3653	53	no	no	no	cellular	jul	mon	3	999	0	nonexistent	1.4	93.918	-42.7	4.96	5228.1	no
3654	41	unknown	yes	no	cellular	may	fri	2	999	0	nonexistent	-1.8	92.893	-46.2	1.313	5099.1	no
3655	80	no	no	yes	cellular	dec	fri	5	999	1	failure	-3.0	92.713	-33.0	0.718	5023.5	no
3656	50	no	yes	no	telephone	apr	fri	1	999	0	nonexistent	-1.8	93.075	-47.1	1.405	5099.1	no
3657	33	no	yes	no	telephone	may	thu	1	999	0	nonexistent	1.1	93.994	-36.4	4.855	5191.0	no
3658	29	no	no	yes	cellular	nov	thu	1	999	0	nonexistent	-0.1	93.2	-42.0	4.076	5195.8	no
3658	29	no	no	yes	cellular	nov	thu	1	999	0	nonexistent	-0.1	93.2	-42.0	4.076	5195.8	no
3659	45	no	yes	no	cellular	apr	wed	1	999	0	nonexistent	-1.8	93.075	-47.1	1.405	5099.1	no
3660	22	unknown	unknown	unknown	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
3661	34	no	yes	no	cellular	may	tue	4	999	0	nonexistent	-1.8	92.893	-46.2	1.291	5099.1	no
3662	35	no	yes	no	cellular	nov	mon	1	999	0	nonexistent	-0.1	93.2	-42.0	4.191	5195.8	no
3662	35	no	yes	no	cellular	nov	mon	1	999	0	nonexistent	-0.1	93.2	-42.0	4.191	5195.8	no
3663	46	no	no	no	cellular	aug	thu	2	9	4	failure	-1.7	94.027	-38.3	0.904	4991.6	no
3664	47	unknown	yes	no	cellular	aug	thu	3	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
3665	33	no	yes	no	cellular	aug	tue	1	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
3666	51	no	no	no	cellular	nov	tue	2	1	1	success	-0.1	93.2	-42.0	4.153	5195.8	no
3666	51	no	no	no	cellular	nov	tue	2	1	1	success	-0.1	93.2	-42.0	4.153	5195.8	no
3667	38	no	yes	no	telephone	oct	tue	1	999	1	failure	-0.1	93.798	-40.4	4.968	5195.8	no
3668	58	no	no	no	cellular	aug	thu	1	999	0	nonexistent	1.4	93.444	-36.1	4.968	5228.1	no
3669	49	unknown	no	no	cellular	jul	mon	3	999	0	nonexistent	1.4	93.918	-42.7	4.96	5228.1	no
3670	45	no	yes	no	telephone	jun	mon	1	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
3671	42	unknown	no	no	cellular	jul	tue	5	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	no
3672	31	no	yes	yes	cellular	nov	thu	1	999	0	nonexistent	-0.1	93.2	-42.0	4.076	5195.8	no
3673	45	unknown	no	yes	telephone	may	wed	2	999	0	nonexistent	1.1	93.994	-36.4	4.859	5191.0	no
3674	24	no	no	no	cellular	nov	mon	2	999	1	failure	-3.4	92.649	-30.1	0.722	5017.5	no
3675	37	no	yes	no	telephone	jun	tue	4	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
3675	37	no	yes	no	telephone	jun	tue	4	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
3676	27	unknown	no	yes	telephone	may	tue	3	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
3677	48	no	no	yes	cellular	jul	wed	5	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
3677	48	no	no	yes	cellular	jul	wed	5	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
3678	46	no	yes	no	cellular	nov	thu	1	999	1	failure	-0.1	93.2	-42.0	4.076	5195.8	no
3679	57	unknown	yes	no	cellular	aug	wed	2	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
3680	56	no	yes	no	telephone	may	mon	3	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
3681	33	no	yes	no	cellular	jul	tue	1	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
3682	42	no	yes	yes	cellular	may	tue	4	999	0	nonexistent	-1.8	92.893	-46.2	1.344	5099.1	no
3683	53	unknown	yes	no	cellular	aug	fri	1	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
3684	54	no	no	no	cellular	jun	fri	2	999	0	nonexistent	-2.9	92.963	-40.8	1.268	5076.2	yes
3685	28	no	yes	no	telephone	jul	tue	6	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	no
3686	38	no	no	no	cellular	aug	tue	5	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
3686	38	no	no	no	cellular	aug	tue	5	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
3687	45	unknown	no	no	cellular	nov	fri	1	999	0	nonexistent	-0.1	93.2	-42.0	4.021	5195.8	no
3687	45	unknown	no	no	cellular	nov	fri	1	999	0	nonexistent	-0.1	93.2	-42.0	4.021	5195.8	no
3688	30	no	no	no	cellular	sep	thu	2	999	0	nonexistent	-1.1	94.199	-37.5	0.879	4963.6	yes
3689	55	no	yes	no	cellular	oct	tue	1	999	0	nonexistent	-3.4	92.431	-26.9	0.742	5017.5	no
3689	55	no	yes	no	cellular	oct	tue	1	999	0	nonexistent	-3.4	92.431	-26.9	0.742	5017.5	no
3690	45	no	no	no	cellular	jul	wed	1	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
3691	25	no	yes	no	cellular	jul	thu	4	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
3692	54	no	no	no	cellular	aug	mon	4	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
3693	43	unknown	yes	no	telephone	may	mon	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
3694	28	no	yes	no	cellular	mar	mon	3	999	0	nonexistent	-1.8	92.843	-50.0	1.811	5099.1	yes
3695	33	no	yes	no	cellular	nov	wed	1	999	0	nonexistent	-0.1	93.2	-42.0	4.12	5195.8	no
3695	33	no	yes	no	cellular	nov	wed	1	999	0	nonexistent	-0.1	93.2	-42.0	4.12	5195.8	no
3696	48	no	no	no	telephone	jun	fri	4	999	0	nonexistent	1.4	94.465	-41.8	4.967	5228.1	no
3697	36	no	no	no	telephone	jun	tue	1	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
3698	38	no	no	no	cellular	sep	fri	2	999	0	nonexistent	-1.1	94.199	-37.5	0.878	4963.6	yes
3699	42	no	yes	yes	cellular	aug	fri	1	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
3700	24	no	yes	no	cellular	apr	mon	3	999	0	nonexistent	-1.8	93.075	-47.1	1.405	5099.1	no
3701	33	no	yes	yes	cellular	aug	thu	1	999	0	nonexistent	1.4	93.444	-36.1	4.962	5228.1	no
3702	34	no	no	no	telephone	may	wed	1	999	0	nonexistent	1.1	93.994	-36.4	4.859	5191.0	no
3703	56	unknown	yes	no	telephone	may	fri	2	999	0	nonexistent	1.1	93.994	-36.4	4.855	5191.0	no
3704	52	no	no	no	cellular	may	thu	1	3	4	success	-1.8	93.876	-40.0	0.677	5008.7	yes
3705	29	no	yes	no	cellular	may	mon	1	999	1	failure	-1.8	92.893	-46.2	1.299	5099.1	no
3706	54	no	no	no	cellular	jul	fri	1	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
3707	43	no	no	no	telephone	jun	thu	2	999	0	nonexistent	1.4	94.465	-41.8	4.866	5228.1	no
3708	60	no	no	no	cellular	may	thu	3	6	1	success	-1.8	93.876	-40.0	0.699	5008.7	yes
3709	49	no	no	no	cellular	jul	thu	1	999	0	nonexistent	1.4	93.918	-42.7	4.958	5228.1	no
3710	51	unknown	no	no	cellular	aug	fri	2	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
3711	34	no	yes	no	cellular	may	mon	1	999	0	nonexistent	-1.8	92.893	-46.2	1.299	5099.1	no
3712	32	no	no	no	cellular	jul	mon	2	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
3713	31	no	unknown	unknown	cellular	may	fri	1	999	3	failure	-1.8	93.876	-40.0	0.695	5008.7	no
3714	54	no	no	no	cellular	nov	fri	1	999	0	nonexistent	-0.1	93.2	-42.0	4.021	5195.8	no
3715	31	unknown	no	no	cellular	jul	wed	1	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
3716	35	no	yes	no	cellular	may	fri	4	999	1	failure	-1.8	92.893	-46.2	1.313	5099.1	no
3717	44	no	yes	no	telephone	may	fri	4	999	0	nonexistent	1.1	93.994	-36.4	4.864	5191.0	no
3718	63	no	no	no	cellular	dec	mon	4	999	0	nonexistent	-3.0	92.713	-33.0	0.706	5023.5	no
3719	28	no	yes	yes	cellular	may	thu	3	999	0	nonexistent	-1.8	92.893	-46.2	1.266	5099.1	no
3720	56	unknown	yes	no	cellular	jul	tue	1	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	no
3721	31	no	yes	no	cellular	may	mon	2	999	0	nonexistent	-1.8	92.893	-46.2	1.244	5099.1	no
3722	33	no	no	no	telephone	may	mon	3	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
3723	25	no	no	no	cellular	jul	fri	1	999	0	nonexistent	1.4	93.918	-42.7	4.957	5228.1	no
3724	44	no	yes	yes	cellular	jun	tue	1	999	0	nonexistent	-2.9	92.963	-40.8	1.262	5076.2	no
3725	54	no	yes	no	cellular	aug	thu	2	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
3726	32	unknown	no	no	telephone	jun	thu	1	999	0	nonexistent	1.4	94.465	-41.8	4.866	5228.1	no
3727	54	no	yes	no	telephone	jun	mon	4	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
3728	32	no	no	no	cellular	may	fri	2	999	1	failure	-1.8	92.893	-46.2	1.313	5099.1	no
3729	46	no	no	no	cellular	apr	thu	1	999	0	nonexistent	-1.8	93.075	-47.1	1.365	5099.1	no
3730	57	no	no	no	telephone	jun	wed	1	999	0	nonexistent	1.4	94.465	-41.8	4.962	5228.1	no
3731	30	no	no	no	cellular	nov	thu	1	999	0	nonexistent	-0.1	93.2	-42.0	4.076	5195.8	no
3731	30	no	no	no	cellular	nov	thu	1	999	0	nonexistent	-0.1	93.2	-42.0	4.076	5195.8	no
3732	54	no	yes	no	cellular	jul	wed	3	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
3733	48	no	yes	no	cellular	nov	tue	2	999	1	failure	-0.1	93.2	-42.0	4.153	5195.8	no
3734	28	no	no	no	cellular	jul	tue	1	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
3735	37	no	yes	no	cellular	nov	mon	2	999	0	nonexistent	-0.1	93.2	-42.0	4.191	5195.8	no
3736	40	no	no	no	telephone	nov	wed	1	999	0	nonexistent	-0.1	93.2	-42.0	4.12	5195.8	no
3737	28	no	yes	no	cellular	may	thu	1	999	0	nonexistent	-1.8	92.893	-46.2	1.327	5099.1	no
3738	41	no	no	no	telephone	jun	mon	1	999	0	nonexistent	1.4	94.465	-41.8	4.865	5228.1	no
3739	27	unknown	no	no	telephone	jun	fri	1	999	0	nonexistent	1.4	94.465	-41.8	4.967	5228.1	no
3740	45	no	no	no	cellular	jul	fri	1	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
