id;job;marital;education
1841;admin.;married;university.degree
3212;blue-collar;married;basic.4y
1050;unemployed;unknown;university.degree
1857;management;divorced;university.degree
2373;blue-collar;single;professional.course
3495;management;married;unknown
299;technician;single;unknown
2771;blue-collar;single;unknown
2686;admin.;divorced;university.degree
230;unknown;single;basic.9y
2196;admin.;single;university.degree
3549;admin.;married;university.degree
1607;blue-collar;divorced;unknown
236;blue-collar;married;basic.9y
622;management;married;university.degree
671;housemaid;divorced;university.degree
212;services;married;high.school
279;student;single;basic.9y
422;admin.;single;high.school
1841;admin.;married;university.degree
858;blue-collar;married;basic.4y
3400;blue-collar;married;basic.9y
729;management;married;university.degree
1737;admin.;married;high.school
3790;services;divorced;high.school
1171;admin.;single;high.school
1633;admin.;married;university.degree
3292;blue-collar;married;basic.9y
217;management;married;university.degree
2230;unknown;married;unknown
485;admin.;married;unknown
662;technician;married;university.degree
272;blue-collar;married;basic.6y
2657;entrepreneur;married;university.degree
1020;retired;married;unknown
1310;blue-collar;married;basic.4y
4053;retired;married;university.degree
15;admin.;single;high.school
2502;admin.;married;university.degree
826;blue-collar;married;basic.9y
3204;management;married;university.degree
2304;technician;single;university.degree
3664;blue-collar;married;unknown
318;admin.;married;university.degree
3066;self-employed;married;university.degree
158;services;married;unknown
2742;services;married;high.school
2696;services;married;high.school
1075;admin.;married;university.degree
2575;services;divorced;high.school
2809;unemployed;married;basic.6y
1010;admin.;single;university.degree
2024;housemaid;married;high.school
2414;management;married;university.degree
2756;technician;married;university.degree
1064;blue-collar;single;basic.9y
3346;blue-collar;single;professional.course
546;technician;single;professional.course
1325;services;married;high.school
352;technician;married;basic.9y
2751;management;married;basic.4y
839;blue-collar;married;basic.4y
2191;unemployed;divorced;high.school
3006;services;married;professional.course
2389;technician;married;high.school
2998;technician;single;university.degree
651;blue-collar;divorced;basic.9y
741;admin.;married;unknown
1378;student;single;unknown
3909;technician;married;university.degree
3568;blue-collar;married;basic.4y
118;services;married;high.school
558;admin.;married;high.school
296;management;married;university.degree
341;admin.;married;high.school
3837;management;married;university.degree
2940;admin.;single;high.school
1645;admin.;unknown;university.degree
351;admin.;married;university.degree
636;admin.;married;high.school
933;admin.;single;university.degree
2979;technician;married;high.school
40;student;single;unknown
1412;technician;married;professional.course
3952;services;married;basic.6y
3990;admin.;single;university.degree
1002;technician;single;professional.course
2277;admin.;single;basic.6y
1103;admin.;married;university.degree
3813;entrepreneur;married;basic.9y
2733;technician;single;university.degree
2193;management;married;university.degree
1365;services;single;basic.9y
1586;services;married;basic.9y
3058;blue-collar;married;basic.9y
1629;student;single;unknown
299;technician;single;unknown
186;management;married;university.degree
1211;blue-collar;single;basic.9y
11;services;single;basic.6y
1377;admin.;single;university.degree
2943;blue-collar;married;basic.4y
2818;management;divorced;university.degree
2716;unemployed;married;basic.9y
2586;self-employed;married;university.degree
3070;services;divorced;basic.9y
2107;housemaid;married;basic.4y
2327;admin.;single;university.degree
2630;student;single;high.school
87;unemployed;single;university.degree
3265;blue-collar;single;basic.4y
150;admin.;divorced;university.degree
93;blue-collar;married;high.school
3202;admin.;married;university.degree
4111;housemaid;divorced;basic.6y
3348;admin.;married;university.degree
3034;management;married;university.degree
2882;admin.;single;high.school
3093;blue-collar;single;high.school
3547;unemployed;married;basic.4y
3419;management;single;university.degree
3545;self-employed;married;unknown
3819;admin.;single;university.degree
933;admin.;single;university.degree
3806;blue-collar;single;basic.9y
2493;services;married;high.school
1918;admin.;married;basic.6y
1379;blue-collar;divorced;basic.9y
133;admin.;divorced;university.degree
2037;services;single;unknown
427;admin.;divorced;basic.9y
3241;technician;married;professional.course
3368;self-employed;single;university.degree
3097;blue-collar;married;basic.4y
1598;admin.;married;high.school
3706;technician;married;professional.course
1619;unknown;married;unknown
3156;technician;married;professional.course
3112;self-employed;divorced;university.degree
355;unknown;married;basic.6y
679;blue-collar;married;basic.6y
2452;entrepreneur;married;unknown
2415;blue-collar;married;basic.9y
2975;admin.;married;high.school
83;services;married;basic.4y
1204;services;divorced;basic.4y
3622;admin.;married;university.degree
2521;admin.;single;high.school
2577;technician;married;professional.course
161;unemployed;married;high.school
3715;admin.;single;high.school
3591;services;married;high.school
1863;admin.;single;university.degree
3207;blue-collar;married;basic.4y
129;retired;married;basic.4y
25;technician;married;professional.course
3115;entrepreneur;married;university.degree
2992;admin.;married;high.school
618;blue-collar;married;basic.4y
2588;blue-collar;married;basic.9y
1253;admin.;single;university.degree
1671;student;single;high.school
3899;management;single;basic.4y
3120;blue-collar;married;basic.9y
1449;blue-collar;married;basic.9y
3418;retired;divorced;university.degree
627;management;married;professional.course
2738;housemaid;married;basic.4y
2682;admin.;divorced;university.degree
1548;admin.;married;university.degree
2669;admin.;married;professional.course
403;technician;single;university.degree
2589;technician;single;university.degree
1848;unemployed;single;professional.course
3975;technician;single;professional.course
2100;services;married;high.school
542;technician;single;university.degree
146;blue-collar;married;basic.9y
655;retired;single;basic.6y
3277;unknown;single;basic.4y
1875;entrepreneur;single;basic.6y
3015;services;single;unknown
1469;retired;single;university.degree
522;admin.;married;university.degree
1266;services;married;high.school
2753;admin.;single;high.school
1540;services;single;university.degree
2794;services;single;high.school
3325;admin.;married;university.degree
2694;admin.;married;high.school
3586;technician;married;professional.course
1246;entrepreneur;married;university.degree
1887;admin.;married;university.degree
1967;admin.;married;high.school
3409;housemaid;divorced;university.degree
3280;admin.;single;high.school
3955;admin.;single;university.degree
2405;admin.;married;university.degree
2882;admin.;single;high.school
3688;technician;single;university.degree
390;admin.;married;high.school
3024;admin.;married;university.degree
1858;technician;unknown;high.school
2301;self-employed;married;basic.4y
1174;blue-collar;single;basic.4y
1615;blue-collar;divorced;basic.4y
1177;admin.;married;high.school
206;blue-collar;single;basic.6y
2352;self-employed;single;unknown
463;management;married;university.degree
2329;admin.;single;high.school
2887;admin.;married;high.school
2501;admin.;married;high.school
659;student;single;university.degree
3875;technician;married;university.degree
1904;blue-collar;married;unknown
2423;admin.;married;university.degree
2494;admin.;married;high.school
527;entrepreneur;married;university.degree
1176;blue-collar;single;basic.9y
1254;blue-collar;married;basic.6y
3868;admin.;single;university.degree
2952;management;married;university.degree
3381;retired;married;basic.4y
2700;admin.;married;high.school
4056;technician;married;professional.course
812;blue-collar;married;basic.4y
3795;blue-collar;married;basic.9y
1154;unemployed;single;unknown
3639;admin.;single;university.degree
4037;technician;single;professional.course
2093;admin.;single;university.degree
3620;admin.;divorced;university.degree
3731;technician;single;professional.course
3556;blue-collar;married;basic.4y
3605;admin.;single;university.degree
632;entrepreneur;married;university.degree
3863;technician;married;professional.course
2776;technician;married;basic.9y
669;blue-collar;married;basic.4y
1759;technician;married;professional.course
3533;housemaid;married;basic.6y
2584;services;married;basic.9y
2982;blue-collar;single;high.school
457;entrepreneur;married;unknown
70;self-employed;married;university.degree
4099;housemaid;single;university.degree
1181;entrepreneur;divorced;unknown
3743;housemaid;married;basic.4y
820;technician;married;professional.course
3956;management;married;basic.6y
3521;admin.;married;basic.4y
1988;management;single;university.degree
693;unemployed;married;university.degree
291;blue-collar;single;basic.9y
1861;blue-collar;single;basic.4y
1814;self-employed;single;university.degree
845;admin.;single;high.school
737;admin.;single;university.degree
3771;services;married;high.school
816;blue-collar;single;basic.4y
2280;services;married;high.school
157;blue-collar;married;basic.9y
144;technician;single;professional.course
1379;blue-collar;divorced;basic.9y
400;admin.;single;university.degree
2298;technician;single;professional.course
4106;housemaid;married;basic.4y
3933;technician;divorced;professional.course
1184;management;single;high.school
3520;technician;married;professional.course
1001;unemployed;married;basic.6y
3742;blue-collar;married;basic.6y
1161;entrepreneur;married;professional.course
3171;technician;single;professional.course
3417;blue-collar;married;basic.9y
3163;admin.;single;professional.course
3749;management;single;university.degree
2831;entrepreneur;single;university.degree
289;technician;married;professional.course
1622;admin.;married;university.degree
2256;self-employed;single;university.degree
1819;admin.;married;basic.9y
1820;admin.;married;high.school
1683;self-employed;married;university.degree
3859;admin.;married;university.degree
274;services;married;high.school
746;technician;single;high.school
2785;services;married;basic.4y
1081;self-employed;married;basic.9y
3510;blue-collar;single;basic.4y
3370;student;single;unknown
1930;unemployed;married;high.school
1999;self-employed;married;university.degree
3518;services;married;high.school
1339;blue-collar;married;basic.6y
695;technician;single;basic.9y
716;admin.;single;university.degree
46;management;single;university.degree
2685;admin.;divorced;university.degree
1743;technician;single;university.degree
3827;student;single;professional.course
3271;services;divorced;high.school
1541;retired;married;basic.4y
1954;admin.;married;high.school
1025;technician;married;professional.course
885;blue-collar;single;basic.9y
3582;retired;married;university.degree
3269;blue-collar;single;high.school
2763;admin.;married;high.school
2945;technician;married;professional.course
1260;admin.;single;university.degree
2385;admin.;single;university.degree
688;blue-collar;married;basic.9y
3874;entrepreneur;married;basic.9y
2796;management;married;high.school
2916;admin.;single;university.degree
249;self-employed;married;basic.9y
4066;services;married;high.school
377;entrepreneur;married;professional.course
2114;admin.;married;university.degree
2457;blue-collar;married;basic.4y
1879;admin.;married;university.degree
647;blue-collar;married;unknown
853;admin.;married;high.school
3469;admin.;single;university.degree
2051;self-employed;married;basic.9y
887;technician;married;university.degree
2913;admin.;single;university.degree
1595;admin.;single;university.degree
3072;technician;married;professional.course
288;blue-collar;single;basic.6y
2358;blue-collar;married;basic.6y
1250;self-employed;married;university.degree
1563;technician;married;professional.course
977;services;married;university.degree
3656;management;married;university.degree
301;technician;married;professional.course
128;admin.;married;basic.9y
3542;services;married;professional.course
997;entrepreneur;married;high.school
760;admin.;single;university.degree
866;technician;married;university.degree
3898;services;married;professional.course
1349;blue-collar;married;basic.6y
1993;blue-collar;single;high.school
3367;admin.;single;university.degree
589;management;single;high.school
898;admin.;married;university.degree
3546;services;married;high.school
248;admin.;married;basic.9y
3549;admin.;married;university.degree
3878;entrepreneur;married;university.degree
1704;admin.;single;university.degree
4000;services;single;high.school
1083;unknown;married;unknown
1804;services;married;basic.9y
22;technician;divorced;high.school
3998;services;married;high.school
3067;retired;divorced;university.degree
4038;entrepreneur;married;university.degree
3492;blue-collar;married;basic.9y
786;technician;married;high.school
3908;technician;married;professional.course
842;blue-collar;married;basic.4y
2430;management;married;university.degree
2168;technician;married;university.degree
3760;unemployed;married;high.school
4103;blue-collar;single;basic.9y
3096;technician;single;professional.course
336;entrepreneur;divorced;university.degree
3482;management;married;university.degree
3762;blue-collar;married;basic.4y
3340;blue-collar;single;basic.9y
2078;blue-collar;married;basic.4y
3775;retired;divorced;high.school
840;entrepreneur;married;basic.4y
3823;services;married;high.school
2136;admin.;married;university.degree
175;technician;married;professional.course
2909;self-employed;married;basic.4y
1203;management;married;university.degree
2727;technician;married;university.degree
2449;management;married;unknown
1754;admin.;married;university.degree
839;blue-collar;married;basic.4y
2190;management;divorced;university.degree
502;unknown;married;unknown
1679;blue-collar;married;unknown
3651;retired;married;professional.course
2593;retired;married;basic.4y
2740;admin.;single;university.degree
3669;admin.;married;university.degree
2236;blue-collar;married;basic.9y
1490;retired;married;professional.course
3226;blue-collar;married;basic.4y
2583;technician;married;professional.course
1624;blue-collar;single;basic.4y
1293;technician;divorced;professional.course
2553;services;single;high.school
3054;blue-collar;married;basic.6y
3053;blue-collar;married;basic.9y
2806;entrepreneur;divorced;university.degree
3516;blue-collar;married;basic.9y
908;management;married;university.degree
1750;services;single;high.school
3413;blue-collar;married;high.school
2762;management;married;high.school
3493;technician;married;university.degree
109;blue-collar;married;basic.9y
3183;admin.;married;university.degree
2651;services;divorced;high.school
2905;technician;married;high.school
1217;services;divorced;high.school
2761;admin.;single;university.degree
312;admin.;married;university.degree
3834;technician;divorced;unknown
2467;blue-collar;married;basic.9y
742;housemaid;single;basic.4y
1485;admin.;single;university.degree
2749;management;married;basic.9y
882;admin.;single;basic.6y
2976;admin.;divorced;high.school
4095;blue-collar;married;basic.4y
1979;technician;married;professional.course
3798;technician;married;professional.course
2213;blue-collar;married;basic.9y
317;blue-collar;single;high.school
2128;admin.;single;university.degree
305;self-employed;married;university.degree
3193;technician;single;university.degree
3794;admin.;married;university.degree
637;management;single;university.degree
2906;technician;married;professional.course
3150;blue-collar;married;basic.4y
3948;blue-collar;married;basic.6y
3138;blue-collar;married;professional.course
3015;services;single;unknown
10;blue-collar;married;basic.9y
3657;services;single;high.school
1914;self-employed;married;university.degree
4065;technician;married;university.degree
1660;blue-collar;divorced;basic.4y
710;admin.;single;high.school
3049;entrepreneur;married;university.degree
4074;admin.;married;university.degree
2531;entrepreneur;single;university.degree
2419;management;married;university.degree
80;technician;single;university.degree
111;admin.;married;university.degree
2610;admin.;single;high.school
2147;admin.;married;professional.course
3843;technician;married;professional.course
3893;technician;single;unknown
3021;blue-collar;married;high.school
2929;admin.;divorced;high.school
4052;services;married;high.school
2708;housemaid;divorced;basic.4y
2052;admin.;single;high.school
1724;blue-collar;married;basic.4y
3328;admin.;single;university.degree
3630;services;married;high.school
2931;entrepreneur;single;professional.course
1753;management;married;basic.9y
3356;student;single;basic.9y
3259;admin.;married;university.degree
2629;admin.;married;university.degree
1690;technician;single;professional.course
1501;admin.;married;university.degree
459;technician;married;university.degree
1682;technician;single;professional.course
2393;management;married;university.degree
2032;management;married;university.degree
1152;admin.;single;university.degree
2118;unemployed;single;university.degree
852;admin.;married;unknown
3528;technician;married;professional.course
2774;management;single;university.degree
1009;management;married;university.degree
2351;self-employed;single;university.degree
1994;technician;married;university.degree
368;management;married;university.degree
828;technician;married;university.degree
3345;admin.;single;university.degree
423;technician;married;professional.course
1843;services;married;high.school
3308;admin.;single;high.school
1534;housemaid;married;basic.6y
3362;technician;single;high.school
3354;admin.;divorced;university.degree
1330;unknown;married;unknown
2354;admin.;divorced;university.degree
1082;technician;single;high.school
2209;retired;married;professional.course
2375;admin.;married;university.degree
1511;student;single;professional.course
3968;technician;married;university.degree
1785;admin.;married;high.school
2816;admin.;married;high.school
1945;blue-collar;married;basic.6y
735;admin.;single;university.degree
1810;services;divorced;high.school
4030;admin.;married;unknown
2761;admin.;single;university.degree
1125;technician;single;basic.9y
3814;services;married;high.school
2453;admin.;married;basic.6y
890;admin.;divorced;university.degree
1980;admin.;married;basic.9y
3841;admin.;single;university.degree
939;blue-collar;married;basic.4y
1712;technician;married;professional.course
2238;technician;divorced;professional.course
2571;admin.;single;university.degree
547;blue-collar;divorced;basic.4y
1190;technician;married;university.degree
1688;technician;married;professional.course
2124;blue-collar;married;basic.9y
2219;admin.;married;university.degree
1931;technician;single;university.degree
957;admin.;married;high.school
1608;blue-collar;married;basic.4y
4086;technician;single;basic.9y
113;blue-collar;married;basic.6y
3270;entrepreneur;married;university.degree
3162;management;single;university.degree
66;admin.;single;university.degree
3132;blue-collar;single;basic.4y
2616;blue-collar;divorced;professional.course
1859;housemaid;divorced;basic.4y
3687;technician;married;basic.9y
649;admin.;married;professional.course
1187;self-employed;married;university.degree
3472;management;married;university.degree
1676;management;married;university.degree
2102;admin.;married;university.degree
3485;admin.;married;university.degree
783;admin.;single;university.degree
1240;admin.;divorced;university.degree
1680;blue-collar;single;high.school
2678;services;single;high.school
3315;blue-collar;single;university.degree
1190;technician;married;university.degree
2318;services;single;high.school
4034;admin.;married;basic.9y
3705;admin.;married;high.school
3293;technician;married;high.school
3206;unemployed;divorced;professional.course
327;admin.;single;university.degree
1731;entrepreneur;married;university.degree
295;blue-collar;married;basic.4y
3420;admin.;single;university.degree
3496;admin.;single;university.degree
2141;technician;single;university.degree
1452;services;married;high.school
1007;admin.;single;university.degree
3169;blue-collar;married;basic.9y
4006;blue-collar;married;high.school
1762;blue-collar;married;basic.9y
2672;management;married;professional.course
3921;services;single;high.school
4082;housemaid;single;university.degree
3576;technician;married;professional.course
2152;admin.;married;university.degree
3987;blue-collar;single;basic.9y
1212;blue-collar;single;basic.9y
282;management;married;basic.4y
1466;technician;single;professional.course
3695;blue-collar;married;basic.9y
1864;student;single;unknown
2661;blue-collar;married;basic.9y
2008;blue-collar;single;basic.9y
1515;services;married;high.school
1761;unknown;divorced;high.school
226;technician;single;professional.course
3562;technician;married;professional.course
1847;self-employed;single;university.degree
615;admin.;married;high.school
809;technician;single;professional.course
2092;management;married;university.degree
1836;entrepreneur;divorced;university.degree
2611;admin.;single;university.degree
120;retired;married;basic.9y
1740;housemaid;married;high.school
1655;management;divorced;university.degree
1424;entrepreneur;divorced;basic.4y
281;blue-collar;married;basic.4y
581;admin.;divorced;basic.6y
1932;technician;married;professional.course
3517;admin.;married;university.degree
496;technician;married;professional.course
1978;housemaid;married;unknown
97;retired;married;basic.6y
472;blue-collar;married;basic.9y
195;blue-collar;married;basic.6y
648;blue-collar;divorced;unknown
3803;services;single;high.school
2603;admin.;single;unknown
1030;blue-collar;married;basic.4y
1296;technician;single;high.school
2149;technician;married;basic.6y
3532;services;married;professional.course
3057;admin.;married;high.school
3632;services;married;high.school
1318;admin.;single;university.degree
2803;admin.;married;university.degree
1280;blue-collar;married;basic.9y
2495;admin.;married;high.school
758;admin.;married;high.school
167;admin.;married;university.degree
1323;blue-collar;married;basic.6y
2370;technician;single;professional.course
848;blue-collar;married;basic.4y
1832;unknown;single;basic.4y
2310;blue-collar;married;basic.9y
1476;services;single;high.school
2645;services;married;unknown
100;admin.;married;unknown
574;services;married;high.school
1695;blue-collar;single;basic.9y
4;services;married;basic.9y
63;admin.;married;unknown
1591;technician;married;professional.course
414;admin.;single;university.degree
3079;entrepreneur;divorced;university.degree
6;services;single;university.degree
1123;housemaid;married;basic.4y
825;services;single;high.school
2349;blue-collar;married;basic.6y
198;technician;married;professional.course
955;admin.;single;high.school
2345;blue-collar;married;basic.9y
211;entrepreneur;married;university.degree
2662;admin.;married;university.degree
3458;services;married;basic.6y
1046;admin.;married;university.degree
3537;management;married;university.degree
1477;admin.;single;university.degree
3392;blue-collar;married;professional.course
3194;admin.;single;university.degree
2609;housemaid;married;basic.9y
3104;technician;married;professional.course
2321;blue-collar;single;basic.6y
2416;management;married;university.degree
1381;blue-collar;married;basic.4y
1453;self-employed;divorced;university.degree
3976;admin.;married;university.degree
2108;management;married;university.degree
2450;blue-collar;married;basic.4y
3529;blue-collar;divorced;basic.9y
1185;blue-collar;married;basic.9y
3130;blue-collar;married;high.school
1803;technician;married;basic.9y
3558;technician;divorced;university.degree
2138;self-employed;single;university.degree
1789;blue-collar;married;unknown
3191;student;single;unknown
1597;blue-collar;married;basic.6y
3077;management;married;university.degree
1178;services;married;unknown
2474;blue-collar;married;basic.4y
1395;services;married;high.school
3836;management;divorced;university.degree
2241;services;single;professional.course
3294;admin.;single;university.degree
2390;technician;married;university.degree
2525;admin.;single;university.degree
3643;unemployed;divorced;professional.course
553;technician;single;professional.course
3509;blue-collar;single;high.school
1350;blue-collar;married;high.school
95;blue-collar;single;basic.6y
2064;blue-collar;married;basic.9y
3439;entrepreneur;married;university.degree
1053;blue-collar;single;basic.9y
3981;blue-collar;married;basic.6y
202;admin.;divorced;basic.9y
55;admin.;single;university.degree
3747;self-employed;married;university.degree
1452;services;married;high.school
1873;technician;single;unknown
2978;services;married;high.school
3267;blue-collar;married;basic.6y
1982;blue-collar;married;professional.course
476;technician;single;university.degree
2582;admin.;married;university.degree
108;blue-collar;married;basic.6y
3219;blue-collar;married;basic.6y
1929;blue-collar;married;basic.4y
1131;blue-collar;single;basic.4y
1170;blue-collar;married;professional.course
1790;blue-collar;married;basic.4y
3719;technician;married;university.degree
3525;housemaid;married;basic.4y
1876;technician;single;university.degree
430;blue-collar;married;basic.4y
1498;technician;married;professional.course
1095;blue-collar;married;basic.4y
2792;retired;divorced;university.degree
3440;self-employed;married;basic.9y
3746;admin.;married;university.degree
3475;admin.;single;university.degree
3727;housemaid;married;professional.course
3033;housemaid;married;basic.4y
3644;management;married;university.degree
1610;admin.;divorced;high.school
2183;technician;married;university.degree
2527;blue-collar;married;basic.6y
824;housemaid;divorced;basic.4y
1491;admin.;single;high.school
920;self-employed;divorced;basic.9y
924;technician;divorced;professional.course
791;admin.;single;university.degree
1205;blue-collar;married;professional.course
2481;admin.;single;university.degree
3374;technician;single;professional.course
2453;admin.;married;basic.6y
319;admin.;married;university.degree
3988;admin.;married;basic.9y
2981;retired;married;basic.9y
1922;technician;married;professional.course
24;management;married;high.school
419;technician;divorced;basic.4y
466;housemaid;married;basic.4y
650;blue-collar;married;high.school
46;management;single;university.degree
568;blue-collar;married;high.school
265;admin.;single;university.degree
2499;services;married;high.school
3838;blue-collar;married;basic.6y
1151;entrepreneur;married;basic.4y
1714;admin.;single;university.degree
555;technician;married;university.degree
1861;blue-collar;single;basic.4y
1155;services;married;high.school
2574;retired;divorced;basic.4y
942;blue-collar;married;basic.6y
297;admin.;single;university.degree
3312;blue-collar;married;basic.4y
41;services;married;high.school
2598;blue-collar;married;basic.9y
92;blue-collar;married;basic.9y
2171;blue-collar;married;basic.9y
970;technician;divorced;university.degree
2073;technician;married;professional.course
2050;management;married;university.degree
1032;blue-collar;married;basic.6y
3617;management;married;high.school
2083;management;married;basic.9y
2565;services;married;high.school
2849;blue-collar;married;basic.9y
1662;student;single;unknown
1589;management;married;university.degree
991;technician;married;professional.course
1784;admin.;single;university.degree
3446;admin.;married;university.degree
2823;admin.;single;university.degree
2167;admin.;single;high.school
465;blue-collar;married;basic.4y
2068;technician;married;basic.6y
2435;blue-collar;married;basic.9y
3611;blue-collar;divorced;basic.4y
2605;admin.;single;professional.course
1291;technician;married;high.school
2336;admin.;single;unknown
607;retired;married;high.school
537;admin.;married;university.degree
1346;admin.;married;university.degree
3557;technician;single;professional.course
3979;management;single;university.degree
2828;admin.;married;university.degree
3690;technician;married;professional.course
51;retired;married;university.degree
1784;admin.;single;university.degree
597;blue-collar;married;basic.6y
78;self-employed;single;university.degree
594;technician;divorced;high.school
3425;unknown;married;basic.4y
1711;management;married;high.school
2964;technician;married;professional.course
244;management;married;university.degree
1559;admin.;single;high.school
3454;management;married;unknown
315;retired;divorced;basic.4y
807;services;married;high.school
3263;blue-collar;married;basic.9y
1755;retired;married;basic.6y
3996;admin.;single;high.school
1808;retired;single;basic.4y
3507;blue-collar;married;basic.4y
2614;management;married;professional.course
2953;services;married;high.school
3395;admin.;married;unknown
681;management;married;high.school
1952;technician;married;professional.course
1730;blue-collar;married;basic.9y
36;blue-collar;single;basic.9y
1965;blue-collar;married;basic.9y
178;retired;single;professional.course
1332;admin.;divorced;university.degree
1898;admin.;single;university.degree
2347;technician;married;university.degree
57;admin.;single;university.degree
3462;technician;divorced;professional.course
1700;admin.;married;university.degree
3251;technician;married;university.degree
2557;retired;married;university.degree
3603;management;divorced;university.degree
3154;self-employed;divorced;high.school
2020;technician;single;professional.course
119;blue-collar;married;high.school
2663;management;married;university.degree
713;admin.;single;high.school
1972;admin.;married;university.degree
1925;admin.;married;high.school
3303;admin.;married;university.degree
2879;technician;single;professional.course
680;technician;single;high.school
481;unknown;married;unknown
914;technician;single;university.degree
3471;entrepreneur;single;high.school
2741;blue-collar;single;basic.9y
3225;entrepreneur;married;high.school
145;services;single;high.school
215;admin.;married;university.degree
1202;services;single;high.school
1830;entrepreneur;married;basic.9y
395;admin.;married;basic.9y
2249;blue-collar;married;basic.4y
2624;blue-collar;married;basic.4y
1228;admin.;married;university.degree
2569;admin.;married;university.degree
1939;blue-collar;single;basic.4y
1200;blue-collar;married;basic.4y
2576;blue-collar;married;basic.4y
2515;admin.;married;high.school
683;technician;married;professional.course
3584;admin.;divorced;university.degree
3172;technician;married;professional.course
1944;management;married;unknown
383;admin.;single;high.school
1919;retired;single;professional.course
512;admin.;single;university.degree
2618;technician;married;professional.course
3624;blue-collar;married;basic.9y
2973;admin.;married;university.degree
2679;self-employed;single;university.degree
3060;services;single;high.school
2542;blue-collar;married;basic.9y
3943;technician;single;professional.course
2218;services;married;unknown
1674;admin.;single;university.degree
683;technician;married;professional.course
3457;technician;married;professional.course
2746;technician;married;high.school
339;retired;married;basic.4y
205;admin.;single;high.school
969;blue-collar;married;basic.9y
1798;blue-collar;married;professional.course
232;services;married;high.school
3063;management;single;professional.course
690;entrepreneur;married;university.degree
1958;blue-collar;single;basic.9y
386;unemployed;married;basic.4y
599;technician;married;basic.9y
216;services;single;university.degree
1991;unemployed;married;unknown
1425;management;married;university.degree
2848;admin.;single;high.school
1937;admin.;single;university.degree
3103;services;divorced;high.school
1880;unemployed;married;university.degree
1651;blue-collar;married;university.degree
433;entrepreneur;married;university.degree
790;technician;married;professional.course
397;blue-collar;married;basic.9y
1328;technician;single;high.school
4067;retired;married;basic.4y
642;blue-collar;single;basic.9y
3634;retired;divorced;professional.course
44;entrepreneur;divorced;professional.course
1855;housemaid;single;university.degree
1725;blue-collar;married;basic.6y
3747;self-employed;married;university.degree
2854;management;married;basic.9y
2860;services;single;high.school
1053;blue-collar;single;basic.9y
70;self-employed;married;university.degree
3205;blue-collar;married;basic.4y
3666;admin.;married;university.degree
2462;admin.;married;basic.4y
3723;admin.;single;university.degree
2753;admin.;single;high.school
2800;services;married;high.school
1320;technician;single;professional.course
2545;technician;single;professional.course
1717;admin.;married;basic.9y
1510;blue-collar;married;basic.6y
2489;services;married;high.school
1813;entrepreneur;married;university.degree
421;blue-collar;married;high.school
460;admin.;married;university.degree
2591;management;single;university.degree
355;unknown;married;basic.6y
335;blue-collar;divorced;basic.6y
3679;retired;married;basic.4y
3885;services;single;high.school
1946;blue-collar;married;basic.4y
1480;blue-collar;married;high.school
4027;admin.;single;high.school
614;services;married;high.school
3691;admin.;single;high.school
2595;blue-collar;married;basic.6y
1117;technician;single;high.school
52;blue-collar;married;basic.9y
3040;blue-collar;married;basic.9y
763;blue-collar;single;high.school
3947;student;single;professional.course
2013;retired;married;basic.4y
1139;blue-collar;married;basic.9y
194;services;single;basic.9y
1983;technician;divorced;university.degree
2841;blue-collar;single;basic.9y
326;admin.;married;university.degree
1651;blue-collar;married;university.degree
3789;technician;married;basic.9y
2891;technician;single;university.degree
4031;technician;divorced;professional.course
3832;management;married;unknown
3012;blue-collar;married;basic.9y
3003;admin.;married;high.school
714;admin.;married;high.school
2592;management;divorced;unknown
9;services;divorced;professional.course
2262;housemaid;married;basic.4y
1763;student;single;high.school
1664;blue-collar;married;basic.9y
634;admin.;single;university.degree
221;student;single;high.school
2647;blue-collar;married;basic.4y
1464;entrepreneur;married;basic.9y
340;technician;divorced;professional.course
3699;admin.;divorced;university.degree
3288;technician;divorced;professional.course
1431;services;married;basic.4y
2671;admin.;single;university.degree
830;blue-collar;married;professional.course
2529;admin.;divorced;high.school
3587;admin.;married;university.degree
2272;technician;married;professional.course
3450;services;divorced;basic.9y
1844;management;married;university.degree
3640;technician;married;high.school
1104;blue-collar;divorced;basic.6y
2917;blue-collar;single;basic.9y
2718;housemaid;married;professional.course
2308;blue-collar;married;basic.9y
1765;self-employed;married;basic.9y
3432;management;divorced;university.degree
663;admin.;married;high.school
34;blue-collar;single;basic.4y
779;student;married;university.degree
2511;blue-collar;married;high.school
479;admin.;married;high.school
2948;admin.;single;university.degree
3073;services;married;high.school
2480;blue-collar;married;professional.course
3946;unemployed;married;basic.4y
75;technician;single;high.school
2461;technician;divorced;high.school
1239;technician;divorced;basic.9y
1033;admin.;married;university.degree
925;self-employed;single;professional.course
325;blue-collar;married;high.school
595;self-employed;married;university.degree
3160;management;married;basic.9y
2729;admin.;married;high.school
314;admin.;divorced;high.school
867;admin.;single;professional.course
2556;management;single;university.degree
2514;management;married;university.degree
1223;technician;single;university.degree
929;blue-collar;married;basic.9y
2728;admin.;single;university.degree
416;admin.;married;high.school
2445;self-employed;married;professional.course
3019;blue-collar;divorced;basic.9y
3591;services;married;high.school
3306;admin.;divorced;university.degree
1262;admin.;divorced;university.degree
3256;housemaid;single;basic.4y
3673;blue-collar;married;basic.9y
3848;blue-collar;married;basic.9y
1401;technician;married;university.degree
3062;admin.;married;high.school
1133;admin.;married;professional.course
